id,created_at,text
821918969200340992,2017-01-19 03:15:27,"RT @CheesersDurden: When I voted for @realDonaldTrump , I didn't think ""drain the swamp"" meant we'd be replacing the swamp w garbage. @RepT…"
821918955761704961,2017-01-19 03:15:24,RT @sotokai: @mike_pence @realDonaldTrump  although I voted for Trump but I hate to say I don't like most of his picks. May be it is a mist…
821918228649742336,2017-01-19 03:12:30,RT @juliajacksoju: @realDonaldTrump PLEASE reconsider DeVos sir I voted for you but as an educator I just can't support this. No solid foun…
821767668445417474,2017-01-18 17:14:14,RT @jj_greyspot01: @realDonaldTrump @nbc Once again Mr Trump. I voted for you.focus on your important job. Don't waste my vote.this is not…
821766554580873216,2017-01-18 17:09:48,RT @BillStevenz: @realDonaldTrump  I hope u r  capable of making decisions morally as well and not just because its legal. You are making m…
821667505144004610,2017-01-18 10:36:13,RT @SheilaPeterse19: @realDonaldTrump except you. The promises to go after Kilary. The legalizing of pot and more. I almost wish I hadn't v…
821605935240122369,2017-01-18 06:31:34,RT @jenniferkateFPS: @realDonaldTrump every tweet I see of yours makes me wish I didn't have to vote for you. The leader of our country sho…
821605181011922945,2017-01-18 06:28:34,"RT @DJSoundSorcerer: @realDonaldTrump 1st time ever I voted republican..Now I wish I never did. I have AIDS that is pre existing, meds are…"
821569589893074944,2017-01-18 04:07:08,RT @Mstrb8er: @realDonaldTrump Dude... I voted for you but I'm quickly beginning to despise you. FUCK YOUR OPINIONS OF THE MEDIA... BE OUR…
821569567013163008,2017-01-18 04:07:03,RT @brodgers_lfc: @realDonaldTrump I voted for you. What was I thinking. You go on like a kid on twitter and come out with a lot of rubbish…
821569137206063105,2017-01-18 04:05:20,RT @ForesightTrade: @realDonaldTrump So much for draining the swamp and getting rid of cronyism Don. Treasury Secretary pick is a perfect e…
821569036622458881,2017-01-18 04:04:57,RT @alarch93: @realDonaldTrump It's not an Oligarchy. So turning over your businesses to your children is what you said you were going to d…
821568825787379718,2017-01-18 04:04:06,RT @dsfoto: @realDonaldTrump Have you ever even been to GA's 5th district? You have so disappointed you ignorant excuse of humanity #wasted…
821481912522985472,2017-01-17 22:18:44,We made it onto Huffington Post! https://t.co/qV48aUCUMC
821432450085715968,2017-01-17 19:02:12,RT @rickburin: .@realDonaldTrump I voted for you but you spend all your time watching TV comedy you don't like &amp; spying for Russia. Wish I…
821432214856564737,2017-01-17 19:01:16,"RT @dijon1971: @realDonaldTrump  I voted for you, but the longer you stay on twitter the more sorry I am that I did."
821432039983501312,2017-01-17 19:00:34,RT @EdB4572: @realDonaldTrump I voted for you but you are losing me and millions more with your nonsense. You are President act like it!!
821297531976093696,2017-01-17 10:06:05,RT @Roses_RedWhite: @realDonaldTrump I want my vote back-to think the president elect of the US would target an individual is unbelievable…
821296293561692162,2017-01-17 10:01:09,RT @Jwilds1004: @realDonaldTrump @CNN Mr. Trump you are going to be our president...Show some class and being a damn child. I'm beginning t…
821295230154665984,2017-01-17 09:56:56,RT @82c1f3441a10484: @realDonaldTrump man I regret voting for trump now it's a repeat of venezuela
821280261644095488,2017-01-17 08:57:27,RT @truthteller213: @realDonaldTrump you lied to the American people about persecuting Hilary I'm ashamed of you
821179966004101120,2017-01-17 02:18:55,RT @Roses_RedWhite: @SteveScalise @SpeakerRyan I voted @realDonaldTrump -want my vote back-Price &amp; Talento-scary medicine-Never again vote…
821179926032289792,2017-01-17 02:18:45,RT @JohnnyRockU10: @ParkerMolloy @mhnjva @realDonaldTrump @NBCNews Trump seems 2B complete idiot WTF I voted for him thinking he'd be a dif…
821176226815545344,2017-01-17 02:04:03,RT @micahflee: Check out @Trump_Regrets to see people who voted for Trump begin to realize their mistake
821170398217850882,2017-01-17 01:40:54,RT @vonehmsen57: @realDonaldTrump Your already losing voter confidence because you filled the swamp. You better figure this shit out fast.
821170262938882048,2017-01-17 01:40:21,RT @TrumpStayTrue: @realDonaldTrump RED STATES VOTED FOR YOUR VIEWS! DRAIN THE SWAMP!! RED STATES DID NOT VOTE FOR YOUR CABINET. FEAR BROKE…
821168737525137408,2017-01-17 01:34:18,RT @wiseones1nj24: @realDonaldTrump I am losing faith in you Mr. Trump.  Please stop these WWE style attempts to stir the pot!
821168152990126082,2017-01-17 01:31:58,RT @Stlelaine: @realDonaldTrump I voted for you. Stop stop stop tweeting. Get along NOW! Can't take u.
821166715442778113,2017-01-17 01:26:16,"RT @goldwingvalkyri: @realDonaldTrump  Good luck back peddling.   I voted for you, but your comments dissappoint me.   Whose side are you o…"
821166422139215872,2017-01-17 01:25:06,"RT @danielbotnick: @realDonaldTrump I voted for you, but, your tweets sill make you sound like 2 year old - or worse. Give it up or you're…"
820901400653824000,2017-01-16 07:52:00,RT @emc2physics: @realDonaldTrump; you are making it very hard not to regret supporting you. Concentrate on fixing America; Grow thicker Sk…
820899896182132736,2017-01-16 07:46:01,RT @EricSpe41948528: @realDonaldTrump Shame on you. At least ACT presidential. And to think I voted for you.
820898965482831872,2017-01-16 07:42:19,RT @M_Morehead2002: @realDonaldTrump Uh you honestly have no idea why I voted for you... I was tired of the political crap... you are now w…
820895464908324864,2017-01-16 07:28:24,RT @Alexp799: @realDonaldTrump you are fake. I'm sorry I fell for your lies and voted for you. Just shut your ignorant mouth. I'm sick of y…
820894975462359040,2017-01-16 07:26:28,RT @MBThornbury: It takes REAL strength to b humble! LEARN it! I'm embarrassed that I voted for you! So is my son a 1st time voter at NYU!…
820894746889555968,2017-01-16 07:25:33,"RT @paulgoodwin56: @realDonaldTrump stop sending tweets out, you are making me so ashamed I voted for you. Don't you listen to us."
820551780601831424,2017-01-15 08:42:44,"RT @CattBergae: @realDonaldTrump I voted for you, the more you tweet, the more you sound like a child throwing a fit. I totally regret my v…"
820428395918065665,2017-01-15 00:32:27,RT @nbnsniper: @realDonaldTrump I regret voting for you dj. You are going to start a war within this country or with another!
820423505254682625,2017-01-15 00:13:01,RT @cleemen: @realDonaldTrump As a Republican who voted for you I am disgusted by your pathetic behavior on Twitter. Knock it off! You look…
820422414224003072,2017-01-15 00:08:40,"RT @saveillon: @realDonaldTrump Donald you need to keep your mouth shut. I voted for you and so regret it. And, believe Russia hacked the e…"
820422029786644481,2017-01-15 00:07:09,"RT @AllykadeRon: @realDonaldTrump I thought you were lesser of 2 evils so I voted for you. I think I made a mistake, You PUTIN puppet ! USA…"
820371522464391168,2017-01-14 20:46:27,RT @michaelrotter02: @JMCHEVALIER @realDonaldTrump We have elected a man who has a mental issue. I regret voting for him :/ I also wouldn't…
820347862898921472,2017-01-14 19:12:26,RT @TedschwartzJGRE: @realDonaldTrump I voted for you can please shut up your stupid idiotic twitter piehole!!!  John Lewis district is not…
820345024072257537,2017-01-14 19:01:09,RT @danzay816: @realDonaldTrump I voted for you but every time you post on Twitter I regret it more &amp; more. Just shut up &amp; start acting lik…
820345012143722498,2017-01-14 19:01:06,RT @7ec2ed92507e463: @realDonaldTrump stop tweeting it is not professional and it's embarrassing I voted for you act like a president
820344357584781312,2017-01-14 18:58:30,RT @khkasul: @realDonaldTrump I'm embarrassed to say I voted for you. You're nothing but a school boy bully who's very thin skinned.
820219736428544000,2017-01-14 10:43:18,"RT @TylerBaniak: I'm gonna be honest, I voted for Trump, but man does he say some disgusting things. Clean up your act, you're POTUS soon.…"
820219165088894976,2017-01-14 10:41:02,RT @TRUMP_IS_WINNER: @realDonaldTrump Do NOT give us that crap Trump. I voted for you not for your nominees to have their own views. You're…
820217011661897728,2017-01-14 10:32:29,RT @BrandonEBrown88: @realDonaldTrump Hilary Clinton would have been a better supposed President than you. Atleast we knew she was corrupt.…
820216781310660608,2017-01-14 10:31:34,RT @TRUMPTexas123: @realDonaldTrump I know longer supports u. Regret campaigning for u
820142703476359168,2017-01-14 05:37:12,"RT @realshipss: @realDonaldTrump You piece of shit, i regret voting for you"
820135954098913280,2017-01-14 05:10:23,"RT @___lorraine__: @FoxNews mt @realTrumpgrets @realDonaldTrump You're the President, now. And I regret voting for you. Get to work!"
820135916727660548,2017-01-14 05:10:14,"RT @eterius_: @Common_Filth The more I see of Trump's cabinet appointments, the more I regret ever liking him https://t.co/hXZUfiugkd"
820131257648553984,2017-01-14 04:51:43,RT @SoCalSuzanna: @realDonaldTrump why are you still campaigning? I voted for you @ want to see your tax returns #whydidivote4u
820130229184241665,2017-01-14 04:47:38,RT @Cox1Debra: @realDonaldTrump (I am so sorry I ever voted for you) your the biggest whining baby #5yearold #tempertantum you dish it but…
820087342656606208,2017-01-14 01:57:13,"RT @Dog12knape: @realDonaldTrump am sorry i voted for you,i saw you mocked that man,your all mouth,you ,its all you and everyone is wrong."
820087129703321601,2017-01-14 01:56:22,RT @drifter54usa: @realDonaldTrump I voted for you and supported you and you choose Shulkin for VASEC what a disappointment.
819972911532568576,2017-01-13 18:22:31,RT @MarshaLamb20: @realDonaldTrump Can you Not Show Some Form of maturity?? I'm really starting to regret  voting  for you !! GROW UP
819971761894780928,2017-01-13 18:17:57,RT @bedazzled_aam: @realDonaldTrump  very disappointed in what I'm hearing that you're changing your stance on many issues. That's not why…
819968398339796992,2017-01-13 18:04:35,RT @Jblast39: @realDonaldTrump do you know what the high road is? Your mommy and daddy musta skipped alot of hugs bro. I voted for you but…
819968210934054913,2017-01-13 18:03:50,RT @Knicholson1206: @realDonaldTrump I know you won't listen to me but many of us voted for you with the belief that HRC would be indicted.…
819920262330204162,2017-01-13 14:53:18,RT @AslanAdighe: @realDonaldTrump What's the matter with you?  Be a man and do the right thing.  They are influencing you already.   Give m…
819919902811295745,2017-01-13 14:51:52,RT @smgllc1312: @seanhannity @HillaryClinton Trump just makes up stuff. We are screwed. I want my vote back Geez!!
819919261367930881,2017-01-13 14:49:19,RT @billy_rancor: @realDonaldTrump yet you claim THE NATIONAL ENQUIRER is a reputable news source!? Don't talk about fake news! #regretmyvo…
819917583860334593,2017-01-13 14:42:39,RT @jou2242: @realDonaldTrump that was NOT what you ran on. Ridiculous. #already can't deliver#broken promise #1
819913889496317953,2017-01-13 14:27:59,"RT @airtaaj: @realDonaldTrump Donald, I voted for you in PA. I gave you a chance, and now you are already blowing it with the old guard guy…"
819913599904870401,2017-01-13 14:26:50,RT @TheDayTrade: @realDonaldTrump everyone voted for you because we believed you were different. We gave you a chance. You are letting us d…
819913308954390528,2017-01-13 14:25:40,RT @markmck19: @realDonaldTrump. Why have you taken every chance you get to mock everyone who voted for you with your cabinet picks?
819912324647702529,2017-01-13 14:21:46,"RT @OfficialOpusv84: @realDonaldTrump oh man. I'm beginning to lose faith in you, Trump. My heart sank as I read this. You're not gonna lik…"
819909324399067136,2017-01-13 14:09:50,"RT @RealPortiaDiaz: @realDonaldTrump I'm really scared, Sir I voted for you to #MAGA so far were on brink of civil war!?!!!"
819909278639226880,2017-01-13 14:09:39,RT @LordChumbley: @realDonaldTrump yes media scrutiny=nazi Germany. Where are your promises. Should I regret voting 4 U?
819909227447775232,2017-01-13 14:09:27,RT @gypsy_cheyenne: @realDonaldTrump ok ENOUGH . I VOTED 4 U &amp; I'M STARTING TO WORRY ..YOUR IMMATURE TWEETS MUST STOP ! https://t.co/4MJ31N…
819903346266009602,2017-01-13 13:46:05,"RT @flippy0001: @realDonaldTrump Say It AINT SO, Repealing the 26 year old rule and pre existing condition. I voted for you you said you we…"
819900223887699970,2017-01-13 13:33:41,RT @TVsAndyDaly: I am thankful for @Trump_Regrets
819817289096761344,2017-01-13 08:04:07,"RT @purplelove021: As a Republican,  i believe we made a huge mistake voting in Donald Trump as President. This guy is NOT Presidential at…"
819812545707921409,2017-01-13 07:45:16,RT @dgt914: @realDonaldTrump @CNN 1st time ever i am fed up with President. I voted for before even he takes oath. Very pathetic . we elect…
819810854644256769,2017-01-13 07:38:33,RT @ultprivacy: @realDonaldTrump  You d-bag. Your making America great again by killing affordable healthcare? Regretting that I voted for…
819731314643505152,2017-01-13 02:22:29,RT @kay_whitton: @realDonaldTrump I voted for you but do not want Tillerson as SOS.  Why not Rubio or Guiliani? Tillerson has conflict of i…
819731227498385408,2017-01-13 02:22:09,RT @dgt914: @realDonaldTrump @CNN i voted for u but i don't like liers. You continue to deny facts and you will be IMPEACHED. No 2nd term.
819731120606560256,2017-01-13 02:21:43,"RT @csbelew: @realDonaldTrump with all that needs to be done this is what YOU waste time on? Shut up, get to work, don't make me regret vot…"
819731071143211009,2017-01-13 02:21:31,RT @abroach1: @realDonaldTrump please become more presidential. Don't make me regret voting for you
819715516491239425,2017-01-13 01:19:43,RT @Daergar: The people featured on @Trump_Regrets are the same people who voted for Class President on the promise of soda machines in eve…
819713991471755264,2017-01-13 01:13:39,RT @im4imus: @realDonaldTrump Labor Secretary SUCKS!!!!  OPEN BORDER ZEALOT!   You are letting US DOWN TRUMP!!
819713976854609920,2017-01-13 01:13:36,"RT @peacemakercc: @realDonaldTrump 
Kanye West? Swamp monster! Unbelievable! Credibility loss, unless it's a chess move. Seems you're letti…"
819713074353545217,2017-01-13 01:10:01,RT @wuxeter: @realDonaldTrump YOUR BEHAVIOR IS MAKING ME REGRET MY SUPPORT OF YOU. MOVE ON AND LOSE THE EGO.
819712423913472001,2017-01-13 01:07:26,RT @TedRizen: @realDonaldTrump Sorry I voted for you!  Campaign slogan should be Make Israel Great Again!
819712133223116801,2017-01-13 01:06:16,"RT @chefsteve1949: @realDonaldTrump Such a little man! You're 70 years old, will you ever grow up.
Your mouth got you there. I am so do sor…"
819710731616714753,2017-01-13 01:00:42,"RT @ECfromtheBronx: @CNNPolitics 
Trump you need to apologize to Mr. Acosta.  STOP BULLYING OTHERS ALREADY!!  I'm so so sorry I voted for y…"
819706361470709760,2017-01-13 00:43:20,😘Welcome to the support group https://t.co/c0XRCFf9YU
819688819649810433,2017-01-12 23:33:38,"RT @trigtrader: I feel duped! Didn't know that @realDonaldTrump ran on the ""consolidate MOAR in the hands of few"" platform! https://t.co/9J…"
819684593909506049,2017-01-12 23:16:50,"RT @HeatheranLarder: @realDonaldTrump Dude!! I like you, I voted for you...but seriously...shut up already...you look like an idiot. Making…"
819674563495792640,2017-01-12 22:36:59,RT @HallJacquelynj: @realDonaldTrump I'm just a working class mom. please tell me I made the right choice? Your cabinet choices are  scarin…
819654282953756676,2017-01-12 21:16:24,RT @stephens_ben: Interesting thing about @Trump_Regrets feed -- it's mostly people mad at Trump for not being sufficiently monstrous.
819653768434290689,2017-01-12 21:14:21,RT @lois_kidd: @realDonaldTrump I trusted you. I believed in you. I campaigned for you.  You lied.  investigate hillary.  you are now one o…
819653742140227584,2017-01-12 21:14:15,"RT @DanoD2FL: @realDonaldTrump I believed in you, your a fucking liar... Special prosecution team against Hillary, what else are u going to…"
819653301549563904,2017-01-12 21:12:30,RT @Boogaloo2007: @realDonaldTrump I believed in you and you choose this idiot as VA SEC? Thank you for screwing over veterans. Just like O…
819651593578643461,2017-01-12 21:05:42,"RT @Captain776The: @realDonaldTrump u r a fake. Said u would jail Hillary, now swear u won't lay a glove on her. Who bought you? Typical po…"
819650901845614592,2017-01-12 21:02:58,RT @kevinnicks007: @Bikers4Trump      I voted for Trump but I'm not a fan anymore he doesn't care about homeless people
819644727347859456,2017-01-12 20:38:25,"RT @bob_falconi: @realDonaldTrump What an embarrassment you've turned out to be, I wish I could take my vote back."
819633243762884609,2017-01-12 19:52:48,"RT @4adfan: The only thing keeping me alive right now is @Trump_Regrets. (It's really something.) My favorite line: ""Get a brain! And a the…"
819626704033480705,2017-01-12 19:26:48,RT @GeorgeMandras: @marcorubio  terrible job yesterday and i voted  for you wish I can take that vote back. You acted like a sore loser @re…
819623449014505472,2017-01-12 19:13:52,RT @AvalynnSmith: @realDonaldTrump the press conference was v disappointing. Did nothing to make me want to support you or not regret my vo…
819594842141577216,2017-01-12 17:20:12,RT @gm06815550: @realDonaldTrump WTF? Again you Tweet without thinking it through. What on Earth? Why did I vote for you???
819594281866424320,2017-01-12 17:17:58,"RT @DarylCampbell12: @realDonaldTrump @transition2017 Not going to lock her up or drain swamp, You put money people in charge. Why did I vo…"
819591403802132480,2017-01-12 17:06:32,RT @Trump45_: @KellyannePolls @realDonaldTrump I trusted you to go forward with prosecuting HRC.That's what you said you would do and why I…
819590858202869761,2017-01-12 17:04:22,RT @caljdl: @realDonaldTrump we trusted you. We the little people put you in office. Why would you destroy our lives. We live on Medicare a…
819590197356675072,2017-01-12 17:01:44,RT @trustthetruth16: @realDonaldTrump @KellyannePolls Why do u keep making your base look foolish. Now 5 Goldman Sachs. You lied to us all.…
819589456336453632,2017-01-12 16:58:48,RT @DisabledVet6: @mike_pence @realDonaldTrump *BACKTRACKING ALREADY? SHE'S HAD IT ROUGH ENOUGH? WASN'T THAT TRUMP MAKING IT THAT WAY? SORR…
819568096939745280,2017-01-12 15:33:55,RT @jelaw01: @realDonaldTrump you are embarrassing our country!!  I'm beginning to think my vote for you was a mistake!
819566434623832066,2017-01-12 15:27:19,RT @moldauer: @realDonaldTrump if u think u r using my tax dollars to pay for wall then I voted for the wrong guy. Use ur own money. U r a…
819565359925751809,2017-01-12 15:23:03,"RT @ScottFordTVGuy: Did I make the biggest mistake in my life by voting for you, @realDonaldTrump...?"
819565303856250880,2017-01-12 15:22:49,RT @Sujube: @realDonaldTrump @NBCNews Everytime u speak I realize I made BIGGEST mistake of my life in voting for you! Get a brain! And a T…
819563332403363840,2017-01-12 15:14:59,RT @bull_calling: WTF @realDonaldTrump? For the People?? The more I learn about you the more I feel totally duped. #DontheCon https://t.co/…
819541301754548225,2017-01-12 13:47:27,"RT @badgefights911: @realDonaldTrump sir you made a pledge to your supporters to drain the swamp and prosecute Hilary, as a supporter - I f…"
819540927861637120,2017-01-12 13:45:58,RT @bull_calling: I feel betrayed by @realDonaldTrump. He said he would #DraintheSwamp and is doing the opposite! For the People? Fuck you…
819540909549350912,2017-01-12 13:45:53,RT @RickOls20240656: @cnnbrk @realDonaldTrump What....Another broken promise.  So what can I believe? What are your principles and policies…
819538019933888512,2017-01-12 13:34:24,RT @jj_greyspot01: @realDonaldTrump your concern is about your old show and vogue. Really? How will you make America Great? Do not waste my…
819484718899036161,2017-01-12 10:02:36,RT @Rich2157B: @realDonaldTrump YOU SAID LOCK HER UP TRUMP SO DO IT. You're becoming a SWAMPSTER NOT SWORN IN YET can't support you if u li…
819446666432540672,2017-01-12 07:31:24,RT @TheRealSlimDon1: @realDonaldTrump move on. For gods sake. Go tot work.  $100 says imma vote for someone else next. You aren't taking th…
819438000916590592,2017-01-12 06:56:58,"RT @BenjaminLMartin: @realDonaldTrump I voted for you, but the more I read of this the more I regret it."
819437820129542144,2017-01-12 06:56:15,RT @atkinsinaustin: @realDonaldTrump Why do you and the GOPers want to make America Sick Again? Sad I voted for you!
819425362962694144,2017-01-12 06:06:45,RT @IPrincess724: @realDonaldTrump WHEN WILL U STOPING LYING?  EVERYTHING U POST IS CRAP!! AND I VOTED FOR U. #REMORSE#REGRET
819424387904499712,2017-01-12 06:02:52,RT @DschwartzDrew: @realDonaldTrump @SenatorSessions what a lying piece of shit. I voted for u Trump and this is what u do to me? #sessions…
819424319004700675,2017-01-12 06:02:36,RT @RealPortiaDiaz: @TuckerCarlson Trump supporters like me are losing faith in Trump we fear the spy reports might be true...inaugural bal…
819423954205114369,2017-01-12 06:01:09,RT @GregRogers4: @realDonaldTrump  Im sorry i voted for u will sit back and Let  Russia &amp; China Take down the USA and enslave us shame
819417978743771136,2017-01-12 05:37:24,RT @markneil1212: @RudyGiuliani @realDonaldTrump Donald ####ed you. shows he has NO integrity. Backstabbing disloyal WASP ####. Wish I coul…
819417771918258176,2017-01-12 05:36:35,"RT @TBrondolo: @realDonaldTrump really getting old ""D"". Starting to think if I could take back my vote I would. Pls get your head in the ga…"
819414225076547587,2017-01-12 05:22:29,RT @DanAmira: My favorite account right now is easily @Trump_Regrets https://t.co/dxpwGFy1h6
819374610294644736,2017-01-12 02:45:04,"RT @kaidenMalik: @realDonaldTrump I voted for you,after that news conference I wish I hadn't.I felt embarrassed for you The people DO want…"
819372089350221824,2017-01-12 02:35:03,RT @AvalynnSmith: Trump is not even sworn in and I regret my vote already. HUGE mistake. Lies and cheating and drama. @realDonaldTrump #Ill…
819282825140727808,2017-01-11 20:40:21,RT @DonaldRaines: @realDonaldTrump worry about us Americans not Israel. No different than illegals except they are white!! Shouldn't have v…
819282057390149633,2017-01-11 20:37:18,RT @LizzardLevler: @realDonaldTrump starting to regret my vote for you big yella.
819280062340022275,2017-01-11 20:29:23,"RT @andrewsdahl: @realDonaldTrump So no economic involvement at all, with any of your companies?
not truthful, you disappoint, starting to…"
819241832165048320,2017-01-11 17:57:28,RT @thegarshow: @realDonaldTrump YOU ARE GODLESS! YOU'RE AS BAD AS A PERVERT QUEER! I'M SORRY I VOTED FOR YOU!
819240832914034688,2017-01-11 17:53:29,RT @Harkihawk: @realDonaldTrump I voted for you but not to hurt Charlie Brotman he has been the announcer since 1957Reinstate him or give m…
819240236949635074,2017-01-11 17:51:07,RT @1republic4all: @realDonaldTrump I voted for u but you are filling the swamp with SO SAD not good.  I wish you well still I am not holdi…
819239136813056002,2017-01-11 17:46:45,"RT @MyBlueJay: @realDonaldTrump TERRIBLE PRESS CONFERENCE, I VOTED FOR YOU, YOU ARE MAKING A FOOL OF AMERICA"
819234105309151233,2017-01-11 17:26:45,RT @RealPortiaDiaz: @JoshNoneYaBiz I hope that it's fake but I think me and other trump supporters are growing weary. His baggage is exhaus…
819233950119903233,2017-01-11 17:26:08,"RT @ChicagoTeTe: @realDonaldTrump I voted for you, but you are starting to dig your own grave. Being a leader does not mean relishing in ot…"
819007117021638656,2017-01-11 02:24:47,"RT @michaelrotter02: @realDonaldTrump I regret voting for You. Please, leave our country! You are a fuckin bully!"
818936404893908994,2017-01-10 21:43:48,"RT @ElChupoTrumpo: @realDonaldTrump  And no I didn't vote for Shillary, I voted you. Starting to regret  that, should have voted for a cart…"
818935474500890628,2017-01-10 21:40:06,RT @frostman3: @realDonaldTrump I voted for you but your choice of Sessions for AG was terrible. Your about to piss a lot of your voters of…
818675801751166979,2017-01-10 04:28:16,"RT @TrumpTrain4444: @realDonaldTrump @seanhannity Passion has turned into disgust when you decided to take Exxon, Wall Street and Mega Dono…"
818674997384400897,2017-01-10 04:25:04,RT @SGrayban: I voted for YOU @realDonaldTrump NOT YOUR FRIGGIN FAMILY !!!! Keep this bullshit up and you WILL NOT have my vote next round.
818629428917993472,2017-01-10 01:23:59,RT @jeffkiser10: @realDonaldTrump appease the left and ignore will of the people who voted 4 u. Badly disallusioned with u already. Wasted…
818628887311745024,2017-01-10 01:21:50,RT @JosephSonOfRich: @MarcasG @maiaefrem @CNN I'm starting to feel like the biggest mistake of my young 23 years of life has been voting fo…
818628401942720512,2017-01-10 01:19:55,RT @echard_alyce: @realDonaldTrump mistake voting for u. Your choice for SOS is a disgrace! Another billionaire exchanging favors with murd…
818626486110486529,2017-01-10 01:12:18,RT @bestpatriotnews: @wmpollock @charliekirk11 I voted for Trump. At least I have the balls to admit it was a mistake.
818625965538545665,2017-01-10 01:10:14,"RT @GRACIE1105: @realDonaldTrump Mr Trump, I voted for you but I'm beginning to think you are too thin skinned for the office. Suck it up!"
818625575531245569,2017-01-10 01:08:41,RT @RKIDD10129: @realDonaldTrump  I saw the video and I'm embarrassed that I voted for you. what an asshole!! I'm embarrassed and ashamed f…
818597673561456640,2017-01-09 23:17:48,"RT @DebbieL2015: Well @realDonaldTrump reneged on a campaign promise so he ""can help her heal"". Typical politician BS!. I am an extremely u…"
818597567386832897,2017-01-09 23:17:23,"RT @Jimmy_TheToucan: @Trump_World @realDonaldTrump Yet Donald, you reneged on your #1 campaign promise, to Drain the Swamp. Congrats, you f…"
818597528362946562,2017-01-09 23:17:14,RT @CavTrooper103: @realDonaldTrump reneged on prosecuting Hillary. Typical politician broken promises.  And I voted for him.
818597126460633088,2017-01-09 23:15:38,"RT @edw876: @realDonaldTrump You've reneged on promises to build wall, deport illegals, +drain swamp. Instead you're listening to Hillary v…"
818585862527156225,2017-01-09 22:30:52,RT @truth_american: @realDonaldTrump This is so True my large family who voted for Trump are NOW QUESTIONING  IF WE WASTED OUR VOTE! https:…
818585662840602625,2017-01-09 22:30:05,"RT @huskerhd: @realDonaldTrump ,,really questioning my vote 4 U!?!?!  No F-18 makes up for an F-35,,, unless U tell Boeing 2 install an ID1…"
818585443247816708,2017-01-09 22:29:12,RT @DarrenONeil123: @seanhannity @David_Bossie Trump is showing-up Giuliani and Gingrich as chumps.  Questioning my vote for Trump
818584506970107905,2017-01-09 22:25:29,RT @ScottFordTVGuy: Practically everyone &amp; everything. I am concerned. Did I make a mistake voting for him? #ThingsTrumpThinksAreOverrated
818575163268747265,2017-01-09 21:48:21,"RT @smatheny80: @realDonaldTrump I am ashamed that I even voted for you, you're behave like a spoiled child. Dems win in 4 yrs, I'm swingin…"
818505797256744960,2017-01-09 17:12:43,RT @Mathyjen: @realDonaldTrump it's not about who likes you. It's about the country.  I regret voting for you
818505679270977541,2017-01-09 17:12:15,"RT @Smithcalvind: @realDonaldTrump Y continue 2 respond. election over, starting 2 regret vote focus on America, more important issues"
818505284851290112,2017-01-09 17:10:41,"RT @whitt_rob: @realDonaldTrump you are embarrassing the office of president. Please grow up and evolve into a decent, mature president.  I…"
818491875590107137,2017-01-09 16:17:24,RT @nanajib: @realDonaldTrump she is a fantastic actress admit you are wrong. And to think I voted for you. I feel so bad for doing so.
818491654776717312,2017-01-09 16:16:31,"RT @SusanKuta2: @realDonaldTrump I voted for you and after your digusting constant hateful tweets, I am ashamed I  did."
818475987826577410,2017-01-09 15:14:16,"RT @chanth: @realDonaldTrump oh my god, please stop talking, I voted for you and your making me rethink it."
818474840839614464,2017-01-09 15:09:43,"RT @SamuelP51890958: From what I am seeing and hearing from Trump, I wish I had never voted, 4 days after being elected he is turning into…"
818470801418625024,2017-01-09 14:53:40,RT @IvanBrandon: highly recommend following @Trump_Regrets. it'll give you a little bit of faith in the adaptive humanity of this shitty ti…
818465249535913984,2017-01-09 14:31:36,RT @finagin4433: @KellyannePolls all you people do is double talk not one of you make sense I want to take my vote for trump back
818464340399554561,2017-01-09 14:27:59,RT @aespo: @realDonaldTrump put the phone down I voted for you and now I am starting to 2nd guess my decision.Your social medial usage is e…
818442196319956996,2017-01-09 13:00:00,"RT @kathywilliams45: @realDonaldTrump  maybe one day you start acting like a President? I hope so this is far from a reality show.
I voted…"
818259902644756480,2017-01-09 00:55:37,"RT @pkjmaf58: @realDonaldTrump So--YOU BROKE YOUR PROMISE TO US-TO PROSECUTE-HILDEBEAST!! YEP-WE THE PPL HAVE BEEN ""SCREWED AGAIN!!"" ""THANK…"
818259865839792129,2017-01-09 00:55:29,RT @SnowflakeDruid: @realDonaldTrump You broke your promise to #LockHillaryUp.  You're a liar just like the rest of them.  Sorry I voted fo…
818259787062345728,2017-01-09 00:55:10,RT @JOTCftSherman: @realDonaldTrump it didn't take you long to preserve the swamp. You broke your promise to prosecute HRC. I've supported…
818256825313361922,2017-01-09 00:43:24,RT @jillsgems1: @realDonaldTrump I voted for you and now for you to take an 89 year old man out of announcing is too far.  He's been there…
818225841234702336,2017-01-08 22:40:17,RT @AvalynnSmith: @realDonaldTrump @NBCNews #illegitimatePresident Remember the Pentagon papers you shit? I cannot believe i voted for your…
818040729318658048,2017-01-08 10:24:42,RT @norweaver: @realDonaldTrump stop.  just stop you childish self absorbed guy I regret I voted for.
818040655381491712,2017-01-08 10:24:25,RT @mrsnuyorka: @realDonaldTrump you said MEXICO was paying for the Wall..So WHAT GIVES? I voted for you based on your PROMISES..
818009730010386432,2017-01-08 08:21:32,RT @sodajunkie: @realDonaldTrump Your childish need to feel superior is impeding any chance you have of learning from others. Very sad. I w…
